island,word,percent,hz,duration,intensity
Penrhyn,viviki,f0_20.point,134.8969605,0.03,36.92982472
Penrhyn,viviki,f0_50.point,134.7451728,0.03,36.92982472
Penrhyn,viviki,f0_80.point,134.8944285,0.03,36.92982472
Penrhyn,viviki,f0_20.point,140.4229757,0.03,42.63010498
Penrhyn,viviki,f0_50.point,141.1617942,0.03,42.63010498
Penrhyn,viviki,f0_80.point,141.4934214,0.03,42.63010498
Penrhyn,vānanga,f0_20.point,103.2480819,0.13,57.12623164
Penrhyn,vānanga,f0_50.point,106.2934984,0.13,57.12623164
Penrhyn,vānanga,f0_80.point,115.7886037,0.13,57.12623164
Penrhyn,vāꞌanga,f0_20.point,110.0688189,0.11,53.31580656
Penrhyn,vāꞌanga,f0_50.point,119.1958916,0.11,53.31580656
Penrhyn,vāꞌanga,f0_80.point,123.761505,0.11,53.31580656
Penrhyn,vāꞌine,f0_20.point,112.4845339,0.13,39.55108172
Penrhyn,vāꞌine,f0_50.point,122.4683452,0.13,39.55108172
Penrhyn,vāꞌine,f0_80.point,148.1858281,0.13,39.55108172
Penrhyn,vītī,f0_20.point,110.202339,0.15,50.26469534
Penrhyn,vītī,f0_50.point,113.9053833,0.15,50.26469534
Penrhyn,vītī,f0_80.point,117.7807848,0.15,50.26469534
Penrhyn,vītī,f0_20.point,117.5896549,0.23,52.3002283
Penrhyn,vītī,f0_50.point,131.38591159999999,0.23,52.3002283
Penrhyn,vītī,f0_80.point,181.5015576,0.23,52.3002283
Penrhyn,ꞌakavaitata,f0_20.point,113.5323957,0.12,34.85165755
Penrhyn,ꞌakavaitata,f0_50.point,120.9547779,0.12,34.85165755
Penrhyn,ꞌakavaitata,f0_80.point,135.171299,0.12,34.85165755
Penrhyn,ꞌavaiki,f0_20.point,104.3426509,0.13,53.63327389
Penrhyn,ꞌavaiki,f0_50.point,108.9993365,0.13,53.63327389
Penrhyn,ꞌavaiki,f0_80.point,116.9206291,0.13,53.63327389
Rarotonga,avaiki,f0_20.point,172.1006703,0.01,45.78803003
Rarotonga,avaiki,f0_50.point,171.7737452,0.01,45.78803003
Rarotonga,avaiki,f0_80.point,171.5176689,0.01,45.78803003
Rarotonga,dāvida,f0_20.point,185.3366656,0.03,72.92951304
Rarotonga,dāvida,f0_50.point,186.2194906,0.03,72.92951304
Rarotonga,dāvida,f0_80.point,186.8170857,0.03,72.92951304
Rarotonga,dāvida,f0_20.point,164.0848126,0.03,68.21242294
Rarotonga,dāvida,f0_50.point,163.730714,0.03,68.21242294
Rarotonga,dāvida,f0_80.point,161.4510627,0.03,68.21242294
Rarotonga,dāvida,f0_20.point,159.9833897,0.03,70.90476776
Rarotonga,dāvida,f0_50.point,157.9585955,0.03,70.90476776
Rarotonga,dāvida,f0_80.point,155.5862579,0.03,70.90476776
Rarotonga,kave,f0_20.point,187.2222896,0.01,58.87526841
Rarotonga,kave,f0_50.point,182.0284453,0.01,58.87526841
Rarotonga,kave,f0_80.point,176.834601,0.01,58.87526841
Rarotonga,levi,f0_20.point,164.6901321,0.04,60.77871939
Rarotonga,levi,f0_50.point,159.116373,0.04,60.77871939
Rarotonga,levi,f0_80.point,151.634626,0.04,60.77871939
Rarotonga,levi,f0_20.point,172.1244222,0.01,73.01558186
Rarotonga,levi,f0_50.point,173.3332068,0.01,73.01558186
Rarotonga,levi,f0_80.point,174.5419913,0.01,73.01558186
Rarotonga,levi,f0_20.point,202.7846486,0.01,66.26246291
Rarotonga,levi,f0_50.point,202.1186638,0.01,66.26246291
Rarotonga,levi,f0_80.point,201.4526789,0.01,66.26246291
Rarotonga,peroveta,f0_20.point,204.251718,0.01,75.53369758
Rarotonga,peroveta,f0_50.point,204.5542001,0.01,75.53369758
Rarotonga,peroveta,f0_80.point,204.8377622,0.01,75.53369758
Rarotonga,peroveta,f0_20.point,133.0052788,0.01,64.177875
Rarotonga,peroveta,f0_50.point,132.2732746,0.01,64.177875
Rarotonga,peroveta,f0_80.point,131.6275669,0.01,64.177875
Rarotonga,rava,f0_20.point,190.3080861,0.07,39.14364889
Rarotonga,rava,f0_50.point,192.3677323,0.07,39.14364889
Rarotonga,rava,f0_80.point,200.9422508,0.07,39.14364889
Rarotonga,rava,f0_20.point,183.659779,0.03,51.93686544
Rarotonga,rava,f0_50.point,184.7085848,0.03,51.93686544
Rarotonga,rava,f0_80.point,186.3471399,0.03,51.93686544
Rarotonga,rava,f0_20.point,163.0486195,0.06,69.42431665
Rarotonga,rava,f0_50.point,163.1854252,0.06,69.42431665
Rarotonga,rava,f0_80.point,164.8000698,0.06,69.42431665
Rarotonga,rava,f0_20.point,189.5262688,0.09,66.70356227
Rarotonga,rava,f0_50.point,190.4780031,0.09,66.70356227
Rarotonga,rava,f0_80.point,191.7027963,0.09,66.70356227
Rarotonga,rava,f0_20.point,193.5177828,0.08,66.16909406
Rarotonga,rava,f0_50.point,184.4651198,0.08,66.16909406
Rarotonga,rava,f0_80.point,183.7253177,0.08,66.16909406
Rarotonga,rava,f0_20.point,196.0870658,0.07,64.13689113
Rarotonga,rava,f0_50.point,196.3950482,0.07,64.13689113
Rarotonga,rava,f0_80.point,193.1143763,0.07,64.13689113
Rarotonga,rava,f0_20.point,140.9453029,0.04,60.06804464
Rarotonga,rava,f0_50.point,141.9241064,0.04,60.06804464
Rarotonga,rava,f0_80.point,145.0934315,0.04,60.06804464
Rarotonga,rava,f0_20.point,153.075116,0.03,68.44576474
Rarotonga,rava,f0_50.point,152.8686235,0.03,68.44576474
Rarotonga,rava,f0_80.point,152.4038036,0.03,68.44576474
Rarotonga,rava,f0_20.point,169.5475095,0.05,66.58547473
Rarotonga,rava,f0_50.point,173.9188434,0.05,66.58547473
Rarotonga,rava,f0_80.point,174.4097055,0.05,66.58547473
Rarotonga,rava,f0_20.point,171.8582879,0.03,69.39697893
Rarotonga,rava,f0_50.point,171.3835592,0.03,69.39697893
Rarotonga,rava,f0_80.point,170.4209788,0.03,69.39697893
Rarotonga,rava,f0_20.point,156.8867423,0.03,69.55254945
Rarotonga,rava,f0_50.point,158.4949775,0.03,69.55254945
Rarotonga,rava,f0_80.point,159.3235051,0.03,69.55254945
Rarotonga,rava,f0_20.point,170.882245,0.03,71.02328581
Rarotonga,rava,f0_50.point,171.9484,0.03,71.02328581
Rarotonga,rava,f0_80.point,170.9753879,0.03,71.02328581
Rarotonga,rava,f0_20.point,154.384959,0.03,73.88570854
Rarotonga,rava,f0_50.point,154.2359147,0.03,73.88570854
Rarotonga,rava,f0_80.point,154.6213722,0.03,73.88570854
Rarotonga,rava,f0_20.point,201.1988382,0.06,64.10091679
Rarotonga,rava,f0_50.point,200.2789841,0.06,64.10091679
Rarotonga,rava,f0_80.point,200.2269977,0.06,64.10091679
Rarotonga,rava,f0_20.point,187.2207048,0.08,58.51959044
Rarotonga,rava,f0_50.point,184.6342637,0.08,58.51959044
Rarotonga,rava,f0_80.point,190.9170049,0.08,58.51959044
Rarotonga,rava,f0_20.point,198.7995695,0.07,59.79153171
Rarotonga,rava,f0_50.point,201.3252994,0.07,59.79153171
Rarotonga,rava,f0_80.point,206.0803521,0.07,59.79153171
Rarotonga,rava,f0_20.point,182.1492126,0.03,61.16930985
Rarotonga,rava,f0_50.point,181.7903536,0.03,61.16930985
Rarotonga,rava,f0_80.point,180.1774909,0.03,61.16930985
Rarotonga,rava,f0_20.point,203.2640709,0.03,65.72908165
Rarotonga,rava,f0_50.point,194.1266117,0.03,65.72908165
Rarotonga,rava,f0_80.point,185.3853686,0.03,65.72908165
Rarotonga,rava,f0_20.point,211.9726197,0.07,62.28111173
Rarotonga,rava,f0_50.point,215.4207831,0.07,62.28111173
Rarotonga,rava,f0_80.point,215.1551888,0.07,62.28111173
Rarotonga,rava,f0_20.point,262.4607408,0.03,68.89568392
Rarotonga,rava,f0_50.point,254.8271933,0.03,68.89568392
Rarotonga,rava,f0_80.point,257.7445844,0.03,68.89568392
Rarotonga,rava,f0_20.point,193.7928798,0.03,63.32447792
Rarotonga,rava,f0_50.point,196.509743,0.03,63.32447792
Rarotonga,rava,f0_80.point,194.8369007,0.03,63.32447792
Rarotonga,rava,f0_20.point,182.2280804,0.07,55.93996294
Rarotonga,rava,f0_50.point,182.4666072,0.07,55.93996294
Rarotonga,rava,f0_80.point,186.0005891,0.07,55.93996294
Rarotonga,rava,f0_20.point,219.849751,0.03,66.04152393
Rarotonga,rava,f0_50.point,219.2856567,0.03,66.04152393
Rarotonga,rava,f0_80.point,219.0031685,0.03,66.04152393
Rarotonga,ravakai,f0_20.point,163.3565974,0.06,55.23310841
Rarotonga,ravakai,f0_50.point,179.047292,0.06,55.23310841
Rarotonga,ravakai,f0_80.point,188.2255224,0.06,55.23310841
Rarotonga,ravarai,f0_20.point,155.954699,0.07,58.65795284
Rarotonga,ravarai,f0_50.point,154.5848716,0.07,58.65795284
Rarotonga,ravarai,f0_80.point,156.8058796,0.07,58.65795284
Rarotonga,rave,f0_20.point,141.7901334,0.03,39.22013304
Rarotonga,rave,f0_50.point,142.2724681,0.03,39.22013304
Rarotonga,rave,f0_80.point,143.3506209,0.03,39.22013304
Rarotonga,rave,f0_20.point,131.3276593,0.01,46.33316259
Rarotonga,rave,f0_50.point,130.6656744,0.01,46.33316259
Rarotonga,rave,f0_80.point,129.6487814,0.01,46.33316259
Rarotonga,rave,f0_20.point,175.2767342,0.06,68.54759397
Rarotonga,rave,f0_50.point,175.739425,0.06,68.54759397
Rarotonga,rave,f0_80.point,172.1467971,0.06,68.54759397
Rarotonga,rave,f0_20.point,196.7111458,0.07,61.51192925
Rarotonga,rave,f0_50.point,198.526832,0.07,61.51192925
Rarotonga,rave,f0_80.point,201.0515532,0.07,61.51192925
Rarotonga,rave,f0_20.point,152.2465916,0.05,58.93575683
Rarotonga,rave,f0_50.point,158.193269,0.05,58.93575683
Rarotonga,rave,f0_80.point,166.1123056,0.05,58.93575683
Rarotonga,rave,f0_20.point,173.1952875,0.03,65.91908892
Rarotonga,rave,f0_50.point,178.0423661,0.03,65.91908892
Rarotonga,rave,f0_80.point,187.2472042,0.03,65.91908892
Rarotonga,rave,f0_20.point,264.5272935,0.04,60.44436381
Rarotonga,rave,f0_50.point,273.456209,0.04,60.44436381
Rarotonga,rave,f0_80.point,283.6170429,0.04,60.44436381
Rarotonga,rave,f0_20.point,235.2678925,0.06,58.46736488
Rarotonga,rave,f0_50.point,238.4781033,0.06,58.46736488
Rarotonga,rave,f0_80.point,258.9135576,0.06,58.46736488
Rarotonga,rave,f0_20.point,147.9823123,0.03,52.08088018
Rarotonga,rave,f0_50.point,147.0307908,0.03,52.08088018
Rarotonga,rave,f0_80.point,145.6035085,0.03,52.08088018
Rarotonga,rave,f0_20.point,171.8257403,0.07,60.75461504
Rarotonga,rave,f0_50.point,170.7151792,0.07,60.75461504
Rarotonga,rave,f0_80.point,168.7065523,0.07,60.75461504
Rarotonga,rave,f0_20.point,188.7909659,0.06,58.45892051
Rarotonga,rave,f0_50.point,194.118812,0.06,58.45892051
Rarotonga,rave,f0_80.point,194.179381,0.06,58.45892051
Rarotonga,rave,f0_20.point,242.2890696,0.04,59.00567192
Rarotonga,rave,f0_50.point,245.8029564,0.04,59.00567192
Rarotonga,rave,f0_80.point,251.6168525,0.04,59.00567192
Rarotonga,rave,f0_20.point,159.5438135,0.04,56.96683161
Rarotonga,rave,f0_50.point,167.3539224,0.04,56.96683161
Rarotonga,rave,f0_80.point,179.5802404,0.04,56.96683161
Rarotonga,rave,f0_20.point,223.554672,0.03,60.36693846
Rarotonga,rave,f0_50.point,224.3233775,0.03,60.36693846
Rarotonga,rave,f0_80.point,224.42758,0.03,60.36693846
Rarotonga,rave,f0_20.point,252.3160867,0.07,60.2865087
Rarotonga,rave,f0_50.point,246.5226761,0.07,60.2865087
Rarotonga,rave,f0_80.point,223.7242356,0.07,60.2865087
Rarotonga,rave,f0_20.point,185.1994504,0.06,60.45023701
Rarotonga,rave,f0_50.point,184.9791116,0.06,60.45023701
Rarotonga,rave,f0_80.point,177.4193974,0.06,60.45023701
Rarotonga,rave,f0_20.point,164.1266302,0.03,61.57894818
Rarotonga,rave,f0_50.point,161.3967016,0.03,61.57894818
Rarotonga,rave,f0_80.point,160.9072317,0.03,61.57894818
Rarotonga,rave,f0_20.point,148.8222171,0.06,57.90821531
Rarotonga,rave,f0_50.point,166.017241,0.06,57.90821531
Rarotonga,rave,f0_80.point,162.4935234,0.06,57.90821531
Rarotonga,rave,f0_20.point,146.9851461,0.03,52.44179733
Rarotonga,rave,f0_50.point,147.532022,0.03,52.44179733
Rarotonga,rave,f0_80.point,148.5538261,0.03,52.44179733
Rarotonga,rave,f0_20.point,173.422295,0.06,57.66907467
Rarotonga,rave,f0_50.point,172.5059598,0.06,57.66907467
Rarotonga,rave,f0_80.point,170.5236966,0.06,57.66907467
Rarotonga,rave,f0_20.point,180.9963091,0.03,68.62054346
Rarotonga,rave,f0_50.point,179.2687304,0.03,68.62054346
Rarotonga,rave,f0_80.point,178.0669359,0.03,68.62054346
Rarotonga,rave,f0_20.point,173.2174574,0.05,62.82299647
Rarotonga,rave,f0_50.point,125.3477226,0.05,62.82299647
Rarotonga,rave,f0_80.point,78.11565115,0.05,62.82299647
Rarotonga,raveꞌia,f0_20.point,157.397292,0.05,40.76577072
Rarotonga,raveꞌia,f0_50.point,158.7987634,0.05,40.76577072
Rarotonga,raveꞌia,f0_80.point,162.3012792,0.05,40.76577072
Rarotonga,raveꞌia,f0_20.point,277.7371583,0.01,79.29381702
Rarotonga,raveꞌia,f0_50.point,279.5070923,0.01,79.29381702
Rarotonga,raveꞌia,f0_80.point,281.2811243,0.01,79.29381702
Rarotonga,reva,f0_20.point,225.2283938,0.11,57.99118518
Rarotonga,reva,f0_50.point,207.0156353,0.11,57.99118518
Rarotonga,reva,f0_80.point,199.3115861,0.11,57.99118518
Rarotonga,reva,f0_20.point,166.0444915,0.09,55.20746788
Rarotonga,reva,f0_50.point,164.6415886,0.09,55.20746788
Rarotonga,reva,f0_80.point,174.3329439,0.09,55.20746788
Rarotonga,tāvini,f0_20.point,162.789588,0.04,74.40051467
Rarotonga,tāvini,f0_50.point,163.6790546,0.04,74.40051467
Rarotonga,tāvini,f0_80.point,165.1596904,0.04,74.40051467
Rarotonga,vaerua,f0_20.point,150.8055189,0.03,65.45901214
Rarotonga,vaerua,f0_50.point,153.6446952,0.03,65.45901214
Rarotonga,vaerua,f0_80.point,156.5206095,0.03,65.45901214
Rarotonga,vaerua,f0_20.point,155.5728321,0.05,65.8937979
Rarotonga,vaerua,f0_50.point,158.6751162,0.05,65.8937979
Rarotonga,vaerua,f0_80.point,168.7526652,0.05,65.8937979
Rarotonga,vaerua,f0_20.point,165.2124182,0.04,61.6647351
Rarotonga,vaerua,f0_50.point,181.0607224,0.04,61.6647351
Rarotonga,vaerua,f0_80.point,187.41923,0.04,61.6647351
Rarotonga,vaevae,f0_20.point,176.0664272,0.09,57.13772578
Rarotonga,vaevae,f0_50.point,172.1772609,0.09,57.13772578
Rarotonga,vaevae,f0_80.point,181.9133943,0.09,57.13772578
Rarotonga,vaevae,f0_20.point,179.5078646,0.1,53.97354705
Rarotonga,vaevae,f0_50.point,162.653169,0.1,53.97354705
Rarotonga,vaevae,f0_80.point,188.5917966,0.1,53.97354705
Rarotonga,vai,f0_20.point,156.9784706,0.04,57.46851622
Rarotonga,vai,f0_50.point,163.5393745,0.04,57.46851622
Rarotonga,vai,f0_80.point,169.9301948,0.04,57.46851622
Rarotonga,vai,f0_20.point,187.4211138,0.04,62.49939317
Rarotonga,vai,f0_50.point,191.6617549,0.04,62.49939317
Rarotonga,vai,f0_80.point,203.1655695,0.04,62.49939317
Rarotonga,vai,f0_20.point,189.3512717,0.04,62.31965962
Rarotonga,vai,f0_50.point,189.1350335,0.04,62.31965962
Rarotonga,vai,f0_80.point,191.7766676,0.04,62.31965962
Rarotonga,vaka,f0_20.point,216.0114239,0.09,40.88465639
Rarotonga,vaka,f0_50.point,231.487165,0.09,40.88465639
Rarotonga,vaka,f0_80.point,245.5591916,0.09,40.88465639
Rarotonga,vaka,f0_20.point,155.3458422,0.1,37.61677811
Rarotonga,vaka,f0_50.point,152.729428,0.1,37.61677811
Rarotonga,vaka,f0_80.point,159.0961202,0.1,37.61677811
Rarotonga,vaka,f0_20.point,186.2937547,0.1,40.30599302
Rarotonga,vaka,f0_50.point,186.5871461,0.1,40.30599302
Rarotonga,vaka,f0_80.point,194.9928698,0.1,40.30599302
Rarotonga,varangau,f0_20.point,161.2551019,0.03,77.25897834
Rarotonga,varangau,f0_50.point,159.216351,0.03,77.25897834
Rarotonga,varangau,f0_80.point,156.5986259,0.03,77.25897834
Rarotonga,varu,f0_20.point,175.2165276,0.04,68.33902117
Rarotonga,varu,f0_50.point,167.6709283,0.04,68.33902117
Rarotonga,varu,f0_80.point,158.4596738,0.04,68.33902117
Rarotonga,varu,f0_20.point,158.0936677,0.09,67.25426413
Rarotonga,varu,f0_50.point,168.0508718,0.09,67.25426413
Rarotonga,varu,f0_80.point,185.4522907,0.09,67.25426413
Rarotonga,vavaria,f0_20.point,194.5344267,0.05,60.5870554
Rarotonga,vavaria,f0_50.point,199.0862544,0.05,60.5870554
Rarotonga,vavaria,f0_80.point,211.536707,0.05,60.5870554
Rarotonga,vave,f0_20.point,190.357318,0.05,62.18967729
Rarotonga,vave,f0_50.point,198.1409022,0.05,62.18967729
Rarotonga,vave,f0_80.point,204.6452976,0.05,62.18967729
Rarotonga,vave,f0_20.point,215.578538,0.04,61.50345972
Rarotonga,vave,f0_50.point,212.6127544,0.04,61.50345972
Rarotonga,vave,f0_80.point,211.110486,0.04,61.50345972
Rarotonga,vaꞌine,f0_20.point,193.5044104,0.07,40.11250672
Rarotonga,vaꞌine,f0_50.point,199.8812403,0.07,40.11250672
Rarotonga,vaꞌine,f0_80.point,220.2208021,0.07,40.11250672
Rarotonga,vaꞌine,f0_20.point,150.2001265,0.04,64.10233649
Rarotonga,vaꞌine,f0_50.point,158.5840508,0.04,64.10233649
Rarotonga,vaꞌine,f0_80.point,174.9798816,0.04,64.10233649
Rarotonga,vaꞌine,f0_20.point,150.987494,0.03,68.05615202
Rarotonga,vaꞌine,f0_50.point,154.1335996,0.03,68.05615202
Rarotonga,vaꞌine,f0_80.point,156.9878625,0.03,68.05615202
Rarotonga,vaꞌine,f0_20.point,159.8981349,0.03,71.94041193
Rarotonga,vaꞌine,f0_50.point,164.5304489,0.03,71.94041193
Rarotonga,vaꞌine,f0_80.point,168.6756122,0.03,71.94041193
Rarotonga,vaꞌine,f0_20.point,154.792381,0.03,69.60288992
Rarotonga,vaꞌine,f0_50.point,154.1572527,0.03,69.60288992
Rarotonga,vaꞌine,f0_80.point,155.0344641,0.03,69.60288992
Rarotonga,vaꞌine,f0_20.point,157.2472302,0.03,68.76914823
Rarotonga,vaꞌine,f0_50.point,153.7982121,0.03,68.76914823
Rarotonga,vaꞌine,f0_80.point,151.5021114,0.03,68.76914823
Rarotonga,vaꞌine,f0_20.point,173.2957331,0.04,67.86852083
Rarotonga,vaꞌine,f0_50.point,173.2788208,0.04,67.86852083
Rarotonga,vaꞌine,f0_80.point,164.5217365,0.04,67.86852083
Rarotonga,vaꞌine,f0_20.point,163.7656077,0.07,57.34803646
Rarotonga,vaꞌine,f0_50.point,179.0956949,0.07,57.34803646
Rarotonga,vaꞌine,f0_80.point,216.2550866,0.07,57.34803646
Rarotonga,vaꞌo,f0_20.point,162.3322016,0.09,54.74169635
Rarotonga,vaꞌo,f0_50.point,166.7135439,0.09,54.74169635
Rarotonga,vaꞌo,f0_80.point,183.2352375,0.09,54.74169635
Rarotonga,vaꞌī,f0_20.point,167.3886498,0.03,66.83027513
Rarotonga,vaꞌī,f0_50.point,170.5426231,0.03,66.83027513
Rarotonga,vaꞌī,f0_80.point,170.6996428,0.03,66.83027513
Rarotonga,vaꞌīꞌia,f0_20.point,133.3238742,0.07,58.83285851
Rarotonga,vaꞌīꞌia,f0_50.point,141.1987304,0.07,58.83285851
Rarotonga,vaꞌīꞌia,f0_80.point,140.4797705,0.07,58.83285851
Rarotonga,verovero,f0_20.point,241.519443,0.01,70.9717335
Rarotonga,verovero,f0_50.point,242.3193003,0.01,70.9717335
Rarotonga,verovero,f0_80.point,243.1191576,0.01,70.9717335
Rarotonga,vitiō,f0_20.point,234.3160176,0.05,61.62223366
Rarotonga,vitiō,f0_50.point,238.3894748,0.05,61.62223366
Rarotonga,vitiō,f0_80.point,252.0423416,0.05,61.62223366
Rarotonga,viviki,f0_20.point,192.214409,0.08,63.19945255
Rarotonga,viviki,f0_50.point,196.5949754,0.08,63.19945255
Rarotonga,viviki,f0_80.point,205.324161,0.08,63.19945255
Rarotonga,viviki,f0_20.point,160.3140084,0.09,63.3007367
Rarotonga,viviki,f0_50.point,179.0348419,0.09,63.3007367
Rarotonga,viviki,f0_80.point,189.5517819,0.09,63.3007367
Rarotonga,viviki,f0_20.point,202.9554718,0.09,63.0578791
Rarotonga,viviki,f0_50.point,198.8695294,0.09,63.0578791
Rarotonga,viviki,f0_80.point,199.6974647,0.09,63.0578791
Rarotonga,viviki,f0_20.point,210.9826678,0.03,63.16907401
Rarotonga,viviki,f0_50.point,214.2515686,0.03,63.16907401
Rarotonga,viviki,f0_80.point,218.1566155,0.03,63.16907401
Rarotonga,viꞌiviꞌi,f0_20.point,181.9696386,0.06,54.88136257
Rarotonga,viꞌiviꞌi,f0_50.point,182.9640619,0.06,54.88136257
Rarotonga,viꞌiviꞌi,f0_80.point,203.7690061,0.06,54.88136257
Rarotonga,viꞌiviꞌi,f0_20.point,195.0248188,0.08,61.03012344
Rarotonga,viꞌiviꞌi,f0_50.point,183.5359895,0.08,61.03012344
Rarotonga,viꞌiviꞌi,f0_80.point,178.0969042,0.08,61.03012344
Rarotonga,ꞌakarevaꞌia,f0_20.point,179.8239558,0.03,43.57444344
Rarotonga,ꞌakarevaꞌia,f0_50.point,182.9558681,0.03,43.57444344
Rarotonga,ꞌakarevaꞌia,f0_80.point,180.7558701,0.03,43.57444344
Rarotonga,ꞌakarevaꞌia,f0_20.point,180.1836331,0.03,44.73979628
Rarotonga,ꞌakarevaꞌia,f0_50.point,174.0694998,0.03,44.73979628
Rarotonga,ꞌakarevaꞌia,f0_80.point,173.5889386,0.03,44.73979628
Rarotonga,ꞌakavā,f0_20.point,172.8723466,0.03,65.63228131
Rarotonga,ꞌakavā,f0_50.point,174.6836208,0.03,65.63228131
Rarotonga,ꞌakavā,f0_80.point,176.7758423,0.03,65.63228131
Rarotonga,ꞌakavāꞌanga,f0_20.point,195.2627153,0.08,59.15018825
Rarotonga,ꞌakavāꞌanga,f0_50.point,198.7181186,0.08,59.15018825
Rarotonga,ꞌakavāꞌanga,f0_80.point,203.9362055,0.08,59.15018825
Rarotonga,ꞌāviri,f0_20.point,235.8843587,0.07,59.29200567
Rarotonga,ꞌāviri,f0_50.point,233.2275461,0.07,59.29200567
Rarotonga,ꞌāviri,f0_80.point,249.3024503,0.07,59.29200567
